,win,loss,76人,公牛,凯尔特人,勇士,国王,太阳,奇才,尼克斯,开拓者,快船,掘金,无主队,森林狼,步行者,活塞,湖人,火箭,灰熊,热火,爵士,独行侠,猛龙,篮网,老鹰,雄鹿,雷霆,马刺,骑士,魔术,鹈鹕,黄蜂
306,步行者,老鹰,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,1.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
307,骑士,灰熊,21.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,420.0,0.0,0.0,1.0,8.0,26.0,0.0,6.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,93.0,0.0,0.0,0.0
308,火箭,森林狼,0.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,450.0,1.0,1.0,0.0,6.0,117.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,1.0
309,鹈鹕,热火,2.0,2.0,14.0,10.0,1.0,1.0,0.0,5.0,6.0,0.0,0.0,245.0,0.0,1.0,0.0,6.0,14.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,4.0,10.0,0.0,7.0,3.0
310,开拓者,爵士,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,52.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0
311,76人,公牛,48.0,6.0,6.0,14.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,365.0,1.0,0.0,0.0,23.0,27.0,1.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,24.0,3.0,0.0,3.0,2.0
312,黄蜂,篮网,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,1.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,1.0,9.0
313,尼克斯,魔术,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,6.0
314,掘金,马刺,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,193.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,7.0,0.0,0.0,1.0
315,詹姆斯队,库里队,11.0,6.0,13.0,49.0,0.0,2.0,1.0,3.0,6.0,4.0,1.0,1462.0,5.0,2.0,3.0,66.0,53.0,1.0,29.0,0.0,3.0,1.0,0.0,4.0,0.0,29.0,51.0,130.0,0.0,0.0,17.0
316,独行侠,湖人,0.0,0.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,674.0,1.0,0.0,0.0,109.0,24.0,1.0,4.0,0.0,58.0,0.0,1.0,0.0,1.0,5.0,13.0,29.0,0.0,4.0,2.0
317,世界队,美国队,7.0,2.0,32.0,7.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,361.0,0.0,0.0,0.0,11.0,17.0,0.0,2.0,6.0,4.0,0.0,0.0,0.0,0.0,8.0,8.0,45.0,0.0,0.0,10.0
318,全明星名人赛，快船,湖人,1.0,1.0,0.0,3.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,254.0,1.0,0.0,0.0,16.0,37.0,0.0,11.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,9.0,22.0,0.0,0.0,8.0
319,奇才,尼克斯,0.0,0.0,1.0,0.0,0.0,0.0,17.0,1.0,1.0,0.0,0.0,59.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
320,雷霆,灰熊,4.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,563.0,1.0,0.0,0.0,19.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,3.0,6.0,0.0,1.0,0.0
321,森林狼,湖人,1.0,5.0,3.0,17.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,959.0,10.0,0.0,0.0,91.0,29.0,8.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,66.0,0.0,12.0,0.0
322,掘金,雄鹿,0.0,2.0,6.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,201.0,1.0,0.0,0.0,13.0,29.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,4.0,3.0,6.0,0.0,0.0,0.0
323,猛龙,公牛,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,3.0,6.0,1.0,0.0,0.0,2.0,15.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
324,快船,凯尔特人,2.0,0.0,51.0,8.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,305.0,1.0,0.0,2.0,15.0,15.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,14.0,1.0,10.0,36.0,2.0,0.0,2.0
325,爵士,太阳,2.0,1.0,0.0,6.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,189.0,2.0,0.0,0.0,5.0,6.0,0.0,1.0,17.0,0.0,0.0,2.0,0.0,1.0,0.0,11.0,3.0,1.0,0.0,0.0
326,火箭,国王,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,402.0,3.0,2.0,0.0,4.0,115.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
327,热火,雄鹿,11.0,4.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,143.0,1.0,0.0,0.0,0.0,11.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,10.0,0.0,0.0,0.0
328,步行者,篮网,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,71.0,0.0,11.0,0.0,16.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0
329,开拓者,勇士,18.0,3.0,11.0,75.0,1.0,1.0,0.0,1.0,10.0,9.0,1.0,1339.0,0.0,1.0,0.0,25.0,162.0,0.0,8.0,0.0,9.0,0.0,1.0,0.0,0.0,33.0,25.0,38.0,0.0,0.0,0.0
330,雄鹿,尼克斯,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,1.0,0.0,1.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0
331,活塞,老鹰,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,3.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
332,鹈鹕,湖人,1.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,53.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,8.0,0.0
333, 76人,热火,54.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,285.0,0.0,2.0,0.0,3.0,7.0,0.0,10.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,10.0,5.0,0.0,0.0,0.0
334,黄蜂,魔术,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0
335,火箭,森林狼,3.0,3.0,4.0,4.0,1.0,0.0,1.0,2.0,0.0,8.0,0.0,684.0,1.0,0.0,0.0,9.0,236.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,6.0,0.0,0.0,0.0
336,勇士,独行侠,2.0,0.0,3.0,52.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,485.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,1.0,0.0,2.0
337,火箭,独行侠,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,340.0,0.0,0.0,0.0,4.0,99.0,0.0,3.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,1.0,0.0
338,国王,独行侠,1.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,83.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,39.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
339,猛龙,热火,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,66.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,1.0,6.0,5.0,1.0,0.0,0.0
340,雄鹿,老鹰,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
341,勇士,太阳,1.0,1.0,0.0,38.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,321.0,0.0,0.0,0.0,21.0,19.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,11.0,10.0,27.0,0.0,0.0,0.0
342,公牛,魔术,1.0,11.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,75.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0
343,骑士,凯尔特人,5.0,1.0,66.0,17.0,3.0,4.0,1.0,1.0,1.0,3.0,0.0,1554.0,34.0,0.0,1.0,23.0,35.0,1.0,22.0,5.0,6.0,0.0,3.0,0.0,1.0,4.0,13.0,348.0,0.0,1.0,1.0
344, 76人,尼克斯,33.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,10.0,0.0,0.0,2.0
345,爵士,马刺,4.0,1.0,22.0,8.0,0.0,33.0,1.0,0.0,0.0,1.0,0.0,338.0,2.0,0.0,1.0,14.0,48.0,0.0,3.0,28.0,5.0,0.0,0.0,0.0,3.0,4.0,42.0,26.0,0.0,0.0,1.0
346,快船,篮网,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,115.0,0.0,0.0,0.0,9.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
347,火箭,掘金,0.0,0.0,13.0,6.0,2.0,7.0,0.0,0.0,0.0,5.0,0.0,630.0,1.0,1.0,0.0,6.0,118.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,6.0,0.0,1.0,0.0
348,鹈鹕,活塞,0.0,0.0,3.0,14.0,1.0,14.0,0.0,0.0,0.0,21.0,4.0,173.0,1.0,0.0,1.0,23.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,4.0,0.0
349,老鹰,活塞,3.0,0.0,3.0,0.0,0.0,1.0,0.0,14.0,0.0,4.0,0.0,169.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,7.0,17.0,0.0,0.0,0.0
350,活塞,篮网,2.0,1.0,2.0,6.0,0.0,6.0,0.0,2.0,2.0,24.0,0.0,340.0,0.0,0.0,17.0,28.0,26.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,6.0,5.0,0.0,14.0,9.0
351,马刺,太阳,1.0,2.0,14.0,17.0,1.0,2.0,4.0,5.0,1.0,2.0,0.0,598.0,0.0,0.0,0.0,17.0,20.0,1.0,1.0,3.0,5.0,1.0,0.0,0.0,1.0,12.0,105.0,21.0,1.0,1.0,2.0
352,雷霆,灰熊,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,208.0,0.0,1.0,0.0,5.0,10.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,52.0,1.0,4.0,0.0,0.0,0.0
353,森林狼,国王,0.0,0.0,20.0,2.0,1.0,0.0,0.0,30.0,0.0,0.0,0.0,125.0,23.0,0.0,0.0,1.0,14.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0
354,猛龙,黄蜂,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,113.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
355,爵士,开拓者,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,249.0,4.0,1.0,0.0,7.0,7.0,0.0,1.0,32.0,1.0,1.0,1.0,0.0,0.0,10.0,7.0,2.0,0.0,0.0,0.0
356,骑士,老鹰,6.0,1.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,862.0,1.0,0.0,0.0,11.0,18.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,186.0,0.0,0.0,0.0
357,步行者,尼克斯,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,68.0,0.0,10.0,0.0,6.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
358,勇士,马刺,0.0,0.0,12.0,35.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,418.0,0.0,0.0,24.0,44.0,29.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,61.0,6.0,0.0,0.0,0.0
359,鹈鹕,篮网,4.0,0.0,44.0,4.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,355.0,1.0,0.0,0.0,29.0,9.0,0.0,2.0,3.0,2.0,0.0,8.0,0.0,1.0,5.0,7.0,11.0,0.0,6.0,0.0
360,雷霆,勇士,28.0,7.0,59.0,72.0,2.0,5.0,1.0,11.0,2.0,6.0,2.0,2211.0,3.0,1.0,1.0,59.0,132.0,1.0,14.0,0.0,4.0,0.0,1.0,0.0,19.0,86.0,93.0,73.0,1.0,2.0,2.0
361,掘金,太阳,0.0,0.0,9.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,69.0,2.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0
362,猛龙,凯尔特人,1.0,1.0,67.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,239.0,0.0,0.0,0.0,4.0,29.0,3.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,2.0,9.0,4.0,0.0,0.0,1.0
363,奇才,公牛,3.0,13.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0
364,公牛,森林狼,0.0,19.0,37.0,9.0,0.0,1.0,0.0,33.0,0.0,2.0,0.0,529.0,40.0,0.0,0.0,22.0,25.0,0.0,6.0,0.0,0.0,22.0,1.0,0.0,0.0,4.0,5.0,14.0,0.0,0.0,0.0
365,雄鹿,魔术,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0
366,76人,鹈鹕,19.0,0.0,12.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,207.0,3.0,2.0,1.0,4.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,0.0
367,开拓者,国王,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,85.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0
368,快船,活塞,0.0,0.0,2.0,29.0,0.0,0.0,0.0,2.0,0.0,24.0,0.0,279.0,0.0,0.0,3.0,3.0,40.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,6.0,7.0,15.0,0.0,0.0,0.0
369,步行者,凯尔特人,0.0,1.0,59.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,290.0,0.0,30.0,2.0,14.0,27.0,3.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,1.0,7.0,4.0,0.0,0.0,0.0
370,爵士,黄蜂,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,19.0,2.0,0.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0
371,爵士,鹈鹕,1.0,5.0,4.0,8.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,240.0,11.0,8.0,1.0,5.0,31.0,10.0,1.0,33.0,3.0,0.0,0.0,0.0,1.0,3.0,7.0,1.0,0.0,1.0,0.0
372,开拓者,黄蜂,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,115.0,0.0,1.0,0.0,2.0,22.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0
373,湖人,雷霆,0.0,1.0,7.0,10.0,1.0,3.0,0.0,10.0,3.0,1.0,0.0,832.0,3.0,2.0,0.0,136.0,30.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,25.0,28.0,18.0,0.0,0.0,0.0
374,凯尔特人,奇才,1.0,1.0,153.0,3.0,0.0,0.0,9.0,10.0,0.0,1.0,2.0,361.0,7.0,0.0,0.0,8.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,1.0,1.0
375,火箭,篮网,0.0,3.0,3.0,23.0,0.0,8.0,0.0,1.0,0.0,5.0,1.0,505.0,1.0,0.0,0.0,8.0,140.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,19.0,7.0,0.0,0.0,0.0
376,骑士,森林狼,6.0,6.0,20.0,34.0,0.0,5.0,1.0,10.0,2.0,9.0,0.0,2411.0,7.0,4.0,1.0,47.0,178.0,4.0,27.0,2.0,10.0,1.0,1.0,0.0,3.0,21.0,46.0,265.0,0.0,2.0,2.0
377,爵士,灰熊,2.0,0.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,142.0,5.0,1.0,0.0,8.0,6.0,1.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,2.0,0.0,0.0,0.0
378,猛龙,尼克斯,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,0.0,22.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.0,1.0
379,魔术,老鹰,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,火箭,热火,3.0,1.0,2.0,12.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,575.0,0.0,0.0,0.0,3.0,212.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,7.0,7.0,0.0,1.0,0.0
381,凯尔特人,老鹰,3.0,0.0,102.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,280.0,2.0,0.0,0.0,11.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
382,魔术,热火,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,1.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,6.0,7.0,0.0
383,湖人,太阳,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,421.0,0.0,0.0,0.0,160.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0
384,快船,独行侠,1.0,0.0,11.0,0.0,1.0,26.0,0.0,0.0,0.0,7.0,3.0,420.0,2.0,0.0,1.0,18.0,30.0,0.0,0.0,1.0,42.0,0.0,0.0,0.0,11.0,4.0,2.0,10.0,0.0,3.0,1.0
385,魔术,骑士,4.0,6.0,63.0,75.0,0.0,3.0,2.0,5.0,4.0,6.0,1.0,1381.0,1.0,0.0,2.0,71.0,60.0,4.0,18.0,2.0,14.0,1.0,1.0,3.0,1.0,10.0,69.0,79.0,1.0,3.0,1.0
386,76人,奇才,24.0,2.0,1.0,3.0,0.0,1.0,12.0,0.0,1.0,1.0,0.0,110.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
387,老鹰,灰熊,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
388,掘金,勇士,3.0,2.0,5.0,92.0,0.0,6.0,2.0,0.0,0.0,1.0,8.0,872.0,0.0,0.0,0.0,21.0,72.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,11.0,39.0,3.0,0.0,9.0,0.0
389,湖人,独行侠,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,140.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
390,湖人,雷霆,2.0,3.0,13.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,673.0,3.0,2.0,0.0,124.0,16.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,7.0,3.0,2.0,0.0,0.0,1.0
391,国王,公牛,1.0,1.0,5.0,1.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,61.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0
392,奇才,步行者,0.0,1.0,0.0,2.0,0.0,0.0,24.0,0.0,1.0,1.0,0.0,98.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0
393,活塞,开拓者,3.0,2.0,4.0,8.0,0.0,1.0,0.0,3.0,1.0,21.0,0.0,362.0,2.0,4.0,43.0,13.0,19.0,0.0,3.0,1.0,8.0,0.0,3.0,0.0,0.0,3.0,11.0,8.0,0.0,0.0,0.0
394,掘金,黄蜂,0.0,0.0,11.0,7.0,0.0,3.0,0.0,3.0,0.0,0.0,15.0,109.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,3.0
395,森林狼,鹈鹕,0.0,1.0,14.0,3.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,158.0,13.0,0.0,0.0,3.0,12.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,0.0
396,凯尔特人, 开拓者,0.0,1.0,93.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,286.0,2.0,0.0,0.0,5.0,6.0,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0,6.0,2.0,5.0,0.0,0.0,0.0
397,火箭,骑士,4.0,4.0,37.0,144.0,0.0,3.0,0.0,2.0,1.0,8.0,1.0,1500.0,2.0,0.0,0.0,52.0,144.0,1.0,17.0,0.0,7.0,0.0,1.0,0.0,19.0,25.0,17.0,71.0,0.0,1.0,3.0
398,雄鹿,篮网,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0
399,黄蜂,太阳,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,54.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0
400,猛龙,灰熊,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
401,老鹰,尼克斯,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
402,骑士,活塞,0.0,4.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,2.0,18.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,3.0,89.0,0.0,0.0,1.0
403,火箭,勇士,9.0,8.0,15.0,125.0,1.0,3.0,1.0,2.0,1.0,21.0,2.0,1338.0,6.0,1.0,0.0,137.0,301.0,1.0,10.0,0.0,3.0,0.0,1.0,0.0,1.0,9.0,21.0,50.0,0.0,1.0,1.0
404,爵士,马刺,0.0,4.0,1.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,265.0,7.0,0.0,0.0,5.0,11.0,0.0,0.0,15.0,0.0,0.0,1.0,1.0,0.0,3.0,47.0,1.0,0.0,1.0,0.0
405,步行者,76人,19.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,167.0,3.0,13.0,0.0,2.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,3.0
406,活塞,热火,2.0,0.0,5.0,6.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,88.0,0.0,1.0,11.0,4.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
407,独行侠,国王,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
